cve_id,vendor,product,asset_type,function,cvss_score,cvss_vector,epss_percentile,in_cisa_kev,icsa_present,criticality_0_5,exposure_0_5,location,L,impact_I,E,Risk_base,version_match,Risk,priority,explain,published
CVE-2020-15009,asus,screenpad2_upgrade_tool,Other ICS Device,Industrial device,7.8,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,0.47879,,0,3,3,Nashville,0.6965765,0.6,0.4,0.46809940800000005,unknown,0.42128946720000005,Low,"KEV,HighImpactWithEnv,VersionUnknown",2020-07-20 13:15:09.717
CVE-2020-12015,mitsubishielectric,mc_works,Other ICS Device,Industrial device,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,,,0,3,3,Nashville,0.63,0.6,0.4,0.42336,unknown,0.38102400000000003,Low,"KEV,AV:N+AC:L,HighImpactWithEnv,VersionUnknown",2020-07-16 22:15:11.493
CVE-2020-12013,mitsubishielectric,mc_works32,Other ICS Device,Industrial device,9.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:N,,,0,3,3,Nashville,0.718,0.6,0.4,0.48249600000000004,unknown,0.43424640000000003,Medium,"KEV,AV:N+AC:L,HighImpactWithEnv,VersionUnknown",2020-07-16 22:15:11.417
CVE-2020-12007,mitsubishielectric,mc_works,Other ICS Device,Industrial device,9.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,,,0,3,3,Nashville,0.7565000000000002,0.6,0.4,0.5083680000000002,unknown,0.45753120000000014,Medium,"KEV,AV:N+AC:L,HighImpactWithEnv,VersionUnknown",2020-07-16 22:15:11.337
CVE-2020-12009,mitsubishielectric,mc_works,Other ICS Device,Industrial device,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,,,0,3,3,Nashville,0.63,0.6,0.4,0.42336,unknown,0.38102400000000003,Low,"KEV,AV:N+AC:L,HighImpactWithEnv,VersionUnknown",2020-07-16 20:15:11.057
CVE-2020-12011,mitsubishielectric,mc_works,Other ICS Device,Industrial device,9.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,0.92909,,0,3,3,Nashville,0.9941815000000002,0.6,0.4,0.6680899680000002,unknown,0.6012809712000002,Extreme,"KEV,AV:N+AC:L,HighImpactWithEnv,HighEPSS,VersionUnknown",2020-07-16 19:15:11.830
CVE-2020-10288,abb,robotware,Protection Relay,Feeder/bus protection,9.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,,,0,5,2,Nashville,0.7565000000000002,0.82,0.4,0.6947696000000002,unknown,0.6252926400000002,Extreme,"KEV,AV:N+AC:L,HighCriticality,HighImpactWithEnv,VersionUnknown",2020-07-15 23:15:11.393
CVE-2020-10287,abb,irb140_firmware,Protection Relay,Feeder/bus protection,9.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,,,0,5,2,Nashville,0.7565000000000002,0.82,0.4,0.6947696000000002,unknown,0.6252926400000002,Extreme,"KEV,AV:N+AC:L,HighCriticality,HighImpactWithEnv,VersionUnknown",2020-07-15 23:15:11.283
CVE-2020-14599,oracle,customer_relationship_management_gateway_for_mobile_devices,Other ICS Device,Industrial device,9.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:N,0.81226,,0,3,3,Nashville,0.9147909999999999,0.6,0.4,0.614739552,unknown,0.5532655968,High,"KEV,AV:N+AC:L,HighImpactWithEnv,HighEPSS,VersionUnknown",2020-07-15 18:15:25.583
CVE-2020-14598,oracle,customer_relationship_management_gateway_for_mobile_devices,Other ICS Device,Industrial device,9.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:N,0.81226,,0,3,3,Nashville,0.9147909999999999,0.6,0.4,0.614739552,unknown,0.5532655968,High,"KEV,AV:N+AC:L,HighImpactWithEnv,HighEPSS,VersionUnknown",2020-07-15 18:15:25.490
CVE-2020-7292,mcafee,web_gateway,Other ICS Device,Industrial device,4.3,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:L/A:N,0.45014,,0,3,3,Nashville,0.524049,0.6,0.4,0.35216092800000004,unknown,0.31694483520000005,Low,"KEV,AV:N+AC:L,HighImpactWithEnv,VersionUnknown",2020-07-15 15:15:11.503
CVE-2020-14511,moxa,edr g902 t_firmware,Other ICS Device,Industrial device,9.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,0.4599,,0,3,3,Nashville,0.8299650000000002,0.6,0.4,0.5577364800000002,unknown,0.5019628320000002,High,"KEV,AV:N+AC:L,HighImpactWithEnv,VersionUnknown",2020-07-15 13:15:10.193
CVE-2020-1405,microsoft,windows_10,Other ICS Device,Industrial device,7.1,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:H,0.57664,,0,3,3,Nashville,0.692324,0.6,0.4,0.4652417280000001,unknown,0.4187175552000001,Low,"KEV,HighImpactWithEnv,HighEPSS,VersionUnknown",2020-07-14 23:15:16.963
CVE-2020-1372,microsoft,windows_10,Other ICS Device,Industrial device,7.8,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,0.51109,,0,3,3,Nashville,0.7078815,0.6,0.4,0.4756963680000001,unknown,0.4281267312000001,Medium,"KEV,HighImpactWithEnv,HighEPSS,VersionUnknown",2020-07-14 23:15:14.837
CVE-2020-1330,microsoft,windows_10,Other ICS Device,Industrial device,5.5,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,0.74703,,0,3,3,Nashville,0.6639605000000001,0.6,0.4,0.4461814560000001,unknown,0.4015633104000001,Low,"KEV,HighImpactWithEnv,HighEPSS,VersionUnknown",2020-07-14 23:15:12.463
CVE-2020-11084,ipear_project,ipear,Other ICS Device,Industrial device,5.4,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:N,,,0,3,3,Nashville,0.5145000000000001,0.6,0.4,0.34574400000000005,unknown,0.31116960000000005,Low,"KEV,AV:N+AC:L,HighImpactWithEnv,VersionUnknown",2020-07-14 22:15:10.623
CVE-2020-7593,siemens,logo\!_8_bm_firmware,HMI/ES,Ops interface,9.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,0.94832,,0,4,2,Nashville,1.0,0.6799999999999999,0.4,0.7616,unknown,0.68544,Extreme,"KEV,AV:N+AC:L,HighImpactWithEnv,HighEPSS,VersionUnknown",2020-07-14 14:15:19.150
CVE-2020-7592,siemens,simatic_hmi_basic_panels_1st_generation,HMI/ES,Ops interface,6.5,CVSS:3.1/AV:A/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,0.08544,,0,4,2,Nashville,0.48740400000000006,0.6799999999999999,0.4,0.37120688640000005,unknown,0.33408619776000004,Low,"KEV,HighImpactWithEnv,VersionUnknown",2020-07-14 14:15:19.073
CVE-2020-7588,siemens,opcenter_execution_discrete,Gateway,Protocol translation,5.3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:L,0.60008,,0,3,3,Nashville,0.631528,0.6,0.4,0.424386816,unknown,0.38194813440000003,Low,"KEV,AV:N+AC:L,HighImpactWithEnv,HighEPSS,VersionUnknown",2020-07-14 14:15:18.993
CVE-2020-7587,siemens,opcenter_execution_discrete,Gateway,Protocol translation,8.2,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:L,0.65087,,0,3,3,Nashville,0.8088045,0.6,0.4,0.543516624,unknown,0.4891649616,High,"KEV,AV:N+AC:L,HighImpactWithEnv,HighEPSS,VersionUnknown",2020-07-14 14:15:18.930
CVE-2020-7584,siemens,simatic_s7 200_smart_sr_cpu_firmware,HMI/ES,Ops interface,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,0.59419,,0,4,2,Nashville,0.7504665,0.6799999999999999,0.4,0.5715552864000001,unknown,0.5143997577600001,High,"KEV,AV:N+AC:L,HighImpactWithEnv,HighEPSS,VersionUnknown",2020-07-14 14:15:18.650
CVE-2020-7581,siemens,opcenter_execution_discrete,Gateway,Protocol translation,6.7,CVSS:3.1/AV:L/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H,0.14752,,0,3,3,Nashville,0.520132,0.6,0.4,0.349528704,unknown,0.3145758336,Low,"KEV,HighImpactWithEnv,VersionUnknown",2020-07-14 14:15:18.587
CVE-2020-7578,siemens,opcenter_execution_core,Gateway,Protocol translation,8.1,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:N,0.60165,,0,3,3,Nashville,0.7860775,0.6,0.4,0.52824408,unknown,0.475419672,Medium,"KEV,AV:N+AC:L,HighImpactWithEnv,HighEPSS,VersionUnknown",2020-07-14 14:15:18.370
CVE-2020-7577,siemens,opcenter_execution_core,Gateway,Protocol translation,8.1,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:N,0.73348,,0,3,3,Nashville,0.832218,0.6,0.4,0.5592504960000001,unknown,0.5033254464000001,High,"KEV,AV:N+AC:L,HighImpactWithEnv,HighEPSS,VersionUnknown",2020-07-14 14:15:18.290
CVE-2020-7576,siemens,opcenter_execution_core,Gateway,Protocol translation,5.4,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N,0.63814,,0,3,3,Nashville,0.6503490000000001,0.6,0.4,0.4370345280000001,unknown,0.3933310752000001,Low,"KEV,AV:N+AC:L,HighImpactWithEnv,HighEPSS,VersionUnknown",2020-07-14 14:15:18.213
CVE-2020-10045,siemens,sicam_mmu_firmware,HMI/ES,Ops interface,8.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,,,0,4,2,Nashville,0.7015000000000001,0.6799999999999999,0.4,0.5342624000000001,unknown,0.4808361600000001,Medium,"KEV,AV:N+AC:L,HighImpactWithEnv,VersionUnknown",2020-07-14 14:15:17.120
CVE-2020-10044,siemens,sicam_mmu_firmware,HMI/ES,Ops interface,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,,,0,4,2,Nashville,0.63,0.6799999999999999,0.4,0.479808,unknown,0.4318272,Medium,"KEV,AV:N+AC:L,HighImpactWithEnv,VersionUnknown",2020-07-14 14:15:17.027
CVE-2020-10043,siemens,sicam_mmu_firmware,HMI/ES,Ops interface,6.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,,,0,4,2,Nashville,0.553,0.6799999999999999,0.4,0.42116480000000006,unknown,0.37904832000000005,Low,"KEV,AV:N+AC:L,HighImpactWithEnv,VersionUnknown",2020-07-14 14:15:16.917
CVE-2020-10042,siemens,sicam_mmu_firmware,HMI/ES,Ops interface,9.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,,,0,4,2,Nashville,0.7565000000000002,0.6799999999999999,0.4,0.5761504000000002,unknown,0.5185353600000002,High,"KEV,AV:N+AC:L,HighImpactWithEnv,VersionUnknown",2020-07-14 14:15:16.853
CVE-2020-10041,siemens,sicam_mmu_firmware,HMI/ES,Ops interface,6.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,,,0,4,2,Nashville,0.553,0.6799999999999999,0.4,0.42116480000000006,unknown,0.37904832000000005,Low,"KEV,AV:N+AC:L,HighImpactWithEnv,VersionUnknown",2020-07-14 14:15:16.777
CVE-2020-10040,siemens,sicam_mmu_firmware,HMI/ES,Ops interface,5.5,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,,,0,4,2,Nashville,0.49,0.6799999999999999,0.4,0.373184,unknown,0.33586560000000004,Low,"KEV,HighImpactWithEnv,VersionUnknown",2020-07-14 14:15:16.697
CVE-2020-10039,siemens,sicam_mmu_firmware,HMI/ES,Ops interface,8.1,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H,,,0,4,2,Nashville,0.633,0.6799999999999999,0.4,0.48209280000000004,unknown,0.43388352,Medium,"KEV,HighImpactWithEnv,VersionUnknown",2020-07-14 14:15:16.620
CVE-2020-10038,siemens,sicam_mmu_firmware,HMI/ES,Ops interface,9.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,,,0,4,2,Nashville,0.7565000000000002,0.6799999999999999,0.4,0.5761504000000002,unknown,0.5185353600000002,High,"KEV,AV:N+AC:L,HighImpactWithEnv,VersionUnknown",2020-07-14 14:15:16.540
CVE-2020-10037,siemens,sicam_mmu_firmware,HMI/ES,Ops interface,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,,,0,4,2,Nashville,0.63,0.6799999999999999,0.4,0.479808,unknown,0.4318272,Medium,"KEV,AV:N+AC:L,HighImpactWithEnv,VersionUnknown",2020-07-14 14:15:16.463
CVE-2020-12025,rockwellautomation,studio_5000_logix_designer,Other ICS Device,Industrial device,3.3,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:L/I:N/A:N,0.39993,,0,3,3,Nashville,0.4214755,0.6,0.4,0.283231536,unknown,0.2549083824,Low,"KEV,HighImpactWithEnv,VersionUnknown",2020-07-14 13:15:11.343
CVE-2020-8199,citrix,gateway_plug in_for_linux,Other ICS Device,Industrial device,7.8,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,0.33465,,0,3,3,Nashville,0.6461275000000001,0.6,0.4,0.4341976800000001,unknown,0.39077791200000006,Low,"KEV,HighImpactWithEnv,VersionUnknown",2020-07-10 16:15:12.687
CVE-2020-8198,citrix,application_delivery_controller_firmware,Other ICS Device,Industrial device,6.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,0.59524,,0,3,3,Nashville,0.673834,0.6,0.4,0.45281644800000004,unknown,0.4075348032,Low,"KEV,AV:N+AC:L,HighImpactWithEnv,HighEPSS,VersionUnknown",2020-07-10 16:15:12.560
CVE-2020-8197,citrix,application_delivery_controller_firmware,Other ICS Device,Industrial device,8.8,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,0.71517,,0,3,3,Nashville,0.8643095000000001,0.6,0.4,0.5808159840000001,unknown,0.5227343856000001,High,"KEV,AV:N+AC:L,HighImpactWithEnv,HighEPSS,VersionUnknown",2020-07-10 16:15:12.483
CVE-2020-8196,citrix,application_delivery_controller_firmware,Other ICS Device,Industrial device,4.3,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:N,0.98545,True,0,3,3,Nashville,0.7114075,0.6,0.4,0.47806584,unknown,0.43025925600000003,Medium,"KEV,AV:N+AC:L,HighImpactWithEnv,HighEPSS,VersionUnknown",2020-07-10 16:15:12.407
CVE-2020-8195,citrix,application_delivery_controller_firmware,Other ICS Device,Industrial device,6.5,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,0.99396,True,0,3,3,Nashville,0.8353860000000001,0.6,0.4,0.5613793920000001,unknown,0.5052414528000001,High,"KEV,AV:N+AC:L,HighImpactWithEnv,HighEPSS,VersionUnknown",2020-07-10 16:15:12.327
CVE-2020-8194,citrix,application_delivery_controller_firmware,Other ICS Device,Industrial device,6.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:H/A:N,0.98735,,0,3,3,Nashville,0.8330725,0.6,0.4,0.55982472,unknown,0.5038422480000001,High,"KEV,AV:N+AC:L,HighImpactWithEnv,HighEPSS,VersionUnknown",2020-07-10 16:15:12.247
CVE-2020-8193,citrix,application_delivery_controller_firmware,Other ICS Device,Industrial device,6.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:N,0.99927,True,0,3,3,Nashville,0.8372445000000001,0.6,0.4,0.5626283040000001,unknown,0.5063654736000001,High,"KEV,AV:N+AC:L,HighImpactWithEnv,HighEPSS,VersionUnknown",2020-07-10 16:15:12.157
CVE-2020-8191,citrix,application_delivery_controller_firmware,Other ICS Device,Industrial device,6.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,0.99537,,0,3,3,Nashville,0.8138795,0.6,0.4,0.546927024,unknown,0.4922343216,High,"KEV,AV:N+AC:L,HighImpactWithEnv,HighEPSS,VersionUnknown",2020-07-10 16:15:12.077
CVE-2020-8190,citrix,application_delivery_controller_firmware,Other ICS Device,Industrial device,7.5,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H,0.50299,,0,3,3,Nashville,0.6885465000000001,0.6,0.4,0.46270324800000007,unknown,0.4164329232000001,Low,"KEV,HighImpactWithEnv,HighEPSS,VersionUnknown",2020-07-10 16:15:12.013
CVE-2020-8187,citrix,application_delivery_controller_firmware,Other ICS Device,Industrial device,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,0.6937,,0,3,3,Nashville,0.785295,0.6,0.4,0.52771824,unknown,0.47494641600000004,Medium,"KEV,AV:N+AC:L,HighImpactWithEnv,HighEPSS,VersionUnknown",2020-07-10 16:15:11.937
CVE-2020-7140,hp,icewall_sso_dfw,Other ICS Device,Industrial device,6.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,0.59999,,0,3,3,Nashville,0.6754965,0.6,0.4,0.4539336480000001,unknown,0.4085402832000001,Low,"KEV,AV:N+AC:L,HighImpactWithEnv,HighEPSS,VersionUnknown",2020-07-08 14:15:10.537
CVE-2020-5600,mitsubishielectric,coreos,Other ICS Device,Industrial device,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,0.49847,,0,3,3,Nashville,0.7169645,0.6,0.4,0.48180014400000004,unknown,0.43362012960000007,Medium,"KEV,AV:N+AC:L,HighImpactWithEnv,VersionUnknown",2020-07-07 09:15:10.450
CVE-2020-5599,mitsubishielectric,coreos,Other ICS Device,Industrial device,9.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,0.78753,,0,3,3,Nashville,0.9446355000000001,0.6,0.4,0.6347950560000001,unknown,0.5713155504,High,"KEV,AV:N+AC:L,HighImpactWithEnv,HighEPSS,VersionUnknown",2020-07-07 09:15:10.370
CVE-2020-5598,mitsubishielectric,coreos,Other ICS Device,Industrial device,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,0.35058,,0,3,3,Nashville,0.665203,0.6,0.4,0.447016416,unknown,0.4023147744,Low,"KEV,AV:N+AC:L,HighImpactWithEnv,VersionUnknown",2020-07-07 09:15:10.307
CVE-2020-5597,mitsubishielectric,coreos,Other ICS Device,Industrial device,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,0.49985,,0,3,3,Nashville,0.7174475,0.6,0.4,0.48212472000000006,unknown,0.43391224800000006,Medium,"KEV,AV:N+AC:L,HighImpactWithEnv,VersionUnknown",2020-07-07 09:15:10.230
CVE-2020-5596,mitsubishielectric,coreos,Other ICS Device,Industrial device,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,0.35641,,0,3,3,Nashville,0.6672435,0.6,0.4,0.44838763200000004,unknown,0.4035488688,Low,"KEV,AV:N+AC:L,HighImpactWithEnv,VersionUnknown",2020-07-07 09:15:10.153
CVE-2020-5595,mitsubishielectric,coreos,Other ICS Device,Industrial device,9.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,0.59266,,0,3,3,Nashville,0.8764310000000001,0.6,0.4,0.5889616320000001,unknown,0.5300654688,High,"KEV,AV:N+AC:L,HighImpactWithEnv,HighEPSS,VersionUnknown",2020-07-07 09:15:10.057
CVE-2020-2021,paloaltonetworks,pan os,Other ICS Device,Industrial device,10.0,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:C/C:H/I:H/A:H,0.91233,True,0,3,3,Nashville,0.9993155,0.6,0.4,0.671540016,unknown,0.6043860144000001,Extreme,"KEV,AV:N+AC:L,HighImpactWithEnv,HighEPSS,VersionUnknown",2020-06-29 15:15:12.733
CVE-2020-10628,honeywell,controledge_plc_firmware,Other ICS Device,Industrial device,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,,,0,3,3,Nashville,0.63,0.6,0.4,0.42336,unknown,0.38102400000000003,Low,"KEV,AV:N+AC:L,HighImpactWithEnv,VersionUnknown",2020-06-26 17:15:10.077
CVE-2020-10624,honeywell,controledge_plc_firmware,Other ICS Device,Industrial device,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,,,0,3,3,Nashville,0.63,0.6,0.4,0.42336,unknown,0.38102400000000003,Low,"KEV,AV:N+AC:L,HighImpactWithEnv,VersionUnknown",2020-06-26 17:15:09.983
CVE-2020-10753,redhat,ceph_storage,Other ICS Device,Industrial device,6.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:H/A:N,,,0,3,3,Nashville,0.5750000000000001,0.6,0.4,0.3864000000000001,unknown,0.34776000000000007,Low,"KEV,AV:N+AC:L,HighImpactWithEnv,VersionUnknown",2020-06-26 15:15:11.573
CVE-2020-7667,sas,go_rpm_utils,Other ICS Device,Industrial device,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,0.61,,0,3,3,Nashville,0.756,0.6,0.4,0.508032,unknown,0.45722880000000005,Medium,"KEV,AV:N+AC:L,HighImpactWithEnv,HighEPSS,VersionUnknown",2020-06-24 12:15:12.677
CVE-2020-10276,mobile industrial robots,mir100_firmware,Other ICS Device,Industrial device,9.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,,,0,3,3,Nashville,0.7565000000000002,0.6,0.4,0.5083680000000002,unknown,0.45753120000000014,Medium,"KEV,AV:N+AC:L,HighImpactWithEnv,VersionUnknown",2020-06-24 05:15:13.270
CVE-2020-12033,rockwellautomation,factorytalk_services_platform,Other ICS Device,Industrial device,8.8,CVSS:3.1/AV:A/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,0.81232,,0,3,3,Nashville,0.8683120000000001,0.6,0.4,0.5835056640000001,unknown,0.5251550976000001,High,"KEV,HighImpactWithEnv,HighEPSS,VersionUnknown",2020-06-23 22:15:14.057
CVE-2020-5594,mitsubishielectric,melsec_iq r_firmware,Other ICS Device,Industrial device,9.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,0.5563,,0,3,3,Nashville,0.8637050000000002,0.6,0.4,0.5804097600000001,unknown,0.5223687840000001,High,"KEV,AV:N+AC:L,HighImpactWithEnv,HighEPSS,VersionUnknown",2020-06-23 08:15:10.487
CVE-2020-7513,schneider electric,easergy_t300_firmware,PLC,Controls,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,0.3648,,0,4,3,Nashville,0.67018,0.74,0.4,0.5554451840000001,unknown,0.49990066560000007,High,"KEV,AV:N+AC:L,HighImpactWithEnv,VersionUnknown",2020-06-16 20:15:15.973
CVE-2020-7512,schneider electric,easergy_t300_firmware,PLC,Controls,9.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,0.62044,,0,4,3,Nashville,0.8861540000000001,0.74,0.4,0.7344444352000001,unknown,0.6609999916800001,Extreme,"KEV,AV:N+AC:L,HighImpactWithEnv,HighEPSS,VersionUnknown",2020-06-16 20:15:15.863
CVE-2020-7511,schneider electric,easergy_t300_firmware,PLC,Controls,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,0.3648,,0,4,3,Nashville,0.67018,0.74,0.4,0.5554451840000001,unknown,0.49990066560000007,High,"KEV,AV:N+AC:L,HighImpactWithEnv,VersionUnknown",2020-06-16 20:15:15.770
CVE-2020-7510,schneider electric,easergy_t300_firmware,PLC,Controls,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,0.5491,,0,4,3,Nashville,0.734685,0.74,0.4,0.6089069280000001,unknown,0.5480162352000001,High,"KEV,AV:N+AC:L,HighImpactWithEnv,HighEPSS,VersionUnknown",2020-06-16 20:15:15.693
CVE-2020-7509,schneider electric,easergy_t300_firmware,PLC,Controls,7.2,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H,0.60033,,0,4,3,Nashville,0.7361155,0.74,0.4,0.6100925264000001,unknown,0.5490832737600001,High,"KEV,AV:N+AC:L,HighImpactWithEnv,HighEPSS,VersionUnknown",2020-06-16 20:15:15.613
CVE-2020-7508,schneider electric,easergy_t300_firmware,PLC,Controls,9.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,0.49133,,0,4,3,Nashville,0.8409655000000001,0.74,0.4,0.6969922064000001,unknown,0.6272929857600001,Extreme,"KEV,AV:N+AC:L,HighImpactWithEnv,VersionUnknown",2020-06-16 20:15:15.537
CVE-2020-7507,schneider electric,easergy_t300_firmware,PLC,Controls,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,0.59419,,0,4,3,Nashville,0.7504665,0.74,0.4,0.6219866352000001,unknown,0.55978797168,High,"KEV,AV:N+AC:L,HighImpactWithEnv,HighEPSS,VersionUnknown",2020-06-16 20:15:15.473
CVE-2020-7506,schneider electric,easergy_t300_firmware,PLC,Controls,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,0.54322,,0,4,3,Nashville,0.732627,0.74,0.4,0.6072012576000001,unknown,0.5464811318400001,High,"KEV,AV:N+AC:L,HighImpactWithEnv,HighEPSS,VersionUnknown",2020-06-16 20:15:15.380
CVE-2020-7505,schneider electric,easergy_t300_firmware,PLC,Controls,7.2,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H,0.5717,,0,4,3,Nashville,0.726095,0.74,0.4,0.6017875360000001,unknown,0.5416087824000001,High,"KEV,AV:N+AC:L,HighImpactWithEnv,HighEPSS,VersionUnknown",2020-06-16 20:15:15.287
CVE-2020-7504,schneider electric,easergy_t300_firmware,PLC,Controls,5.3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:L,0.58708,,0,4,3,Nashville,0.626978,0.74,0.4,0.5196393664000001,unknown,0.4676754297600001,Medium,"KEV,AV:N+AC:L,HighImpactWithEnv,HighEPSS,VersionUnknown",2020-06-16 20:15:15.207
CVE-2020-7503,schneider electric,easergy_t300_firmware,PLC,Controls,8.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,0.38566,,0,4,3,Nashville,0.7489810000000001,0.74,0.4,0.6207554528000002,unknown,0.5586799075200002,High,"KEV,AV:N+AC:L,HighImpactWithEnv,VersionUnknown",2020-06-16 20:15:15.130
